0 1 9 3 2 0 3 4 4 0 2 1 1 0 17 3
0 2 1 3 0 4 3 7 5 23 2 6 0 9 10 15
0 0 2 8 0 0 4 5 12 14 4 1 1 3 35 19
0 0 0 7 1 0 4 5 10 26 4 6 8 17 5 14
0 0 0 0 0 2 2 5 1 5 2 4 0 1 6 6
0 0 0 0 0 0 0 2 0 7 1 2 0 10 2 4
0 0 0 0 0 0 151 111 313 91 88 25 23 8 95 76
0 0 0 0 0 0 0 133 113 374 20 74 7 34 53 99
0 0 0 0 0 0 0 0 377 66 390 12 114 8 132 38
0 0 0 0 0 0 0 0 0 461 20 411 10 126 55 257
0 0 0 0 0 0 0 0 0 0 61 2 42 6 67 23
0 0 0 0 0 0 0 0 0 0 0 31 5 32 19 52
0 0 0 0 0 0 0 0 0 0 0 0 5 1 34 16
0 0 0 0 0 0 0 0 0 0 0 0 0 6 12 43
0 0 0 0 0 0 0 0 0 0 0 0 0 0 289 235
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 411
