1 3 3 3 0 0 2 1 4 0 7 4 6 3 59 22
0 0 4 11 0 0 4 7 3 7 4 5 1 10 18 48
0 0 6 2 0 0 13 7 21 2 21 1 18 2 62 13
0 0 0 13 1 1 9 13 4 19 7 28 2 23 23 71
0 0 0 0 0 0 3 2 5 0 6 0 4 1 13 0
0 0 0 0 0 0 1 3 0 2 0 6 0 4 1 4
0 0 0 0 0 0 681 199 362 70 134 14 57 8 168 49
0 0 0 0 0 0 0 983 40 590 18 49 4 39 85 280
0 0 0 0 0 0 0 0 434 27 500 4 153 0 89 20
0 0 0 0 0 0 0 0 0 989 4 476 8 127 34 164
0 0 0 0 0 0 0 0 0 0 90 3 69 5 62 5
0 0 0 0 0 0 0 0 0 0 0 60 5 78 13 82
0 0 0 0 0 0 0 0 0 0 0 0 8 2 35 9
0 0 0 0 0 0 0 0 0 0 0 0 0 27 17 92
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1233 279
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1256
