2 1 9 9 2 0 1 3 5 2 6 1 8 2 15 14
0 0 6 7 0 1 3 2 0 2 5 0 0 4 19 31
0 0 3 65 0 3 42 24 33 27 42 16 84 18 53 39
0 0 0 11 0 1 8 12 15 35 4 29 2 45 22 30
0 0 0 0 0 0 12 1 7 1 6 1 21 1 2 3
0 0 0 0 0 0 1 3 3 12 3 10 1 18 6 10
0 0 0 0 0 0 738 139 595 92 369 29 94 14 222 53
0 0 0 0 0 0 0 425 91 523 36 116 25 54 55 153
0 0 0 0 0 0 0 0 390 56 553 26 292 15 97 33
0 0 0 0 0 0 0 0 0 569 21 883 7 120 28 131
0 0 0 0 0 0 0 0 0 0 155 11 139 8 83 28
0 0 0 0 0 0 0 0 0 0 0 146 10 64 11 63
0 0 0 0 0 0 0 0 0 0 0 0 15 3 88 23
0 0 0 0 0 0 0 0 0 0 0 0 0 25 10 76
0 0 0 0 0 0 0 0 0 0 0 0 0 0 968 154
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1070
