1 2 6 6 2 0 9 10 11 2 6 5 5 1 40 14
0 1 5 8 0 0 2 11 3 24 0 12 1 10 14 68
0 0 10 10 3 1 33 13 15 6 35 2 37 5 104 38
0 0 0 4 0 1 16 15 10 25 2 18 1 6 25 51
0 0 0 0 0 0 3 2 7 3 11 0 9 0 18 1
0 0 0 0 0 0 0 6 1 6 0 5 0 8 5 18
0 0 0 0 0 0 795 219 587 78 205 13 70 11 219 51
0 0 0 0 0 0 0 478 78 563 15 168 15 44 73 245
0 0 0 0 0 0 0 0 517 34 602 11 117 3 189 33
0 0 0 0 0 0 0 0 0 476 13 535 6 109 50 205
0 0 0 0 0 0 0 0 0 0 75 4 48 7 98 18
0 0 0 0 0 0 0 0 0 0 0 78 1 44 18 106
0 0 0 0 0 0 0 0 0 0 0 0 19 1 76 12
0 0 0 0 0 0 0 0 0 0 0 0 0 20 12 73
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1320 106
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1605
