1 2 7 6 3 0 8 3 9 6 12 0 11 4 65 15
0 0 8 8 0 2 4 5 3 5 1 6 7 9 14 38
0 0 10 14 2 1 13 10 19 20 28 4 23 10 69 35
0 0 0 13 0 2 9 12 12 19 9 14 8 38 25 81
0 0 0 0 0 0 4 1 1 3 6 1 6 0 12 0
0 0 0 0 0 0 1 2 3 7 2 3 1 4 1 12
0 0 0 0 0 0 685 119 500 81 277 17 66 7 230 55
0 0 0 0 0 0 0 434 75 380 15 163 8 29 52 166
0 0 0 0 0 0 0 0 639 43 599 17 111 9 151 22
0 0 0 0 0 0 0 0 0 649 21 465 21 120 41 208
0 0 0 0 0 0 0 0 0 0 108 7 85 9 148 20
0 0 0 0 0 0 0 0 0 0 0 34 2 50 19 107
0 0 0 0 0 0 0 0 0 0 0 0 15 3 96 12
0 0 0 0 0 0 0 0 0 0 0 0 0 19 16 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1339 89
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1442
